Image_Count_DetectedNuclei,Image_FileName_CellBody,Image_FileName_Nuclei,Image_ImageQuality_Correlation_CellBody_10,Image_ImageQuality_Correlation_CellBody_2,Image_ImageQuality_Correlation_CellBody_20,Image_ImageQuality_Correlation_CellBody_40,Image_ImageQuality_Correlation_CellBody_5,Image_ImageQuality_Correlation_CellBody_80,Image_ImageQuality_Correlation_Nuclei_10,Image_ImageQuality_Correlation_Nuclei_2,Image_ImageQuality_Correlation_Nuclei_20,Image_ImageQuality_Correlation_Nuclei_40,Image_ImageQuality_Correlation_Nuclei_5,Image_ImageQuality_Correlation_Nuclei_80,Image_ImageQuality_FocusScore_CellBody,Image_ImageQuality_FocusScore_Nuclei,Image_ImageQuality_PowerLogLogSlope_CellBody,Image_ImageQuality_PowerLogLogSlope_Nuclei,Image_Math_ImageQuality_SNR_CellBody,Image_Math_ImageQuality_SNR_Nuclei,Image_Metadata_ActualCellCount,Image_Metadata_BlurFilterSize
4,"SIMCEPImages_D06_C23_F10_s21_w1.TIF","SIMCEPImages_D06_C23_F10_s21_w2.TIF",0.688956,0.975865,0.287699,0.0129765,0.895282,0.0207582,0.838536,0.987389,0.609549,0.2204,0.94535,0.0611873,0.00810551,0.422727,-2.72587,-2.97276,0.287085,0.505595,"23","10"
7,"SIMCEPImages_D06_C23_F10_s11_w1.TIF","SIMCEPImages_D06_C23_F10_s11_w2.TIF",0.679943,0.9755,0.244477,0.0276663,0.893181,-0.0318059,0.848209,0.987653,0.632675,0.266262,0.947745,0.0165933,0.00814818,0.426879,-2.67871,-2.92263,0.283151,0.498652,"23","10"
7,"SIMCEPImages_D06_C23_F10_s18_w1.TIF","SIMCEPImages_D06_C23_F10_s18_w2.TIF",0.65841,0.972808,0.214518,-0.0307172,0.882811,0.00663569,0.823552,0.985706,0.591164,0.228318,0.9389,0.0203991,0.00762271,0.403568,-2.47666,-2.82976,0.287131,0.541414,"23","10"
5,"SIMCEPImages_D06_C23_F10_s22_w1.TIF","SIMCEPImages_D06_C23_F10_s22_w2.TIF",0.69659,0.976117,0.311012,0.0776185,0.897317,0.0675694,0.847775,0.987904,0.639816,0.315819,0.948159,0.106513,0.00804725,0.418995,-2.76733,-3.01561,0.285125,0.510008,"23","10"
3,"SIMCEPImages_D06_C23_F10_s20_w1.TIF","SIMCEPImages_D06_C23_F10_s20_w2.TIF",0.666621,0.974755,0.233511,0.00947737,0.888468,-0.0489598,0.836746,0.987031,0.606191,0.197316,0.944523,-0.0786377,0.0079482,0.424222,-2.73121,-3.00544,0.291272,0.529036,"23","10"
3,"SIMCEPImages_D06_C23_F10_s14_w1.TIF","SIMCEPImages_D06_C23_F10_s14_w2.TIF",0.670435,0.97347,0.24621,-0.00811318,0.886959,0.0334276,0.844041,0.987509,0.627807,0.273069,0.946571,0.0612332,0.00788713,0.428978,-2.61979,-2.90896,0.287669,0.512945,"23","10"
4,"SIMCEPImages_D06_C23_F10_s19_w1.TIF","SIMCEPImages_D06_C23_F10_s19_w2.TIF",0.676187,0.974907,0.274779,0.0424039,0.890665,0.0643732,0.840147,0.987273,0.612115,0.242766,0.945779,0.0848843,0.00780118,0.416211,-2.7045,-2.90974,0.287159,0.489279,"23","10"
7,"SIMCEPImages_D06_C23_F10_s09_w1.TIF","SIMCEPImages_D06_C23_F10_s09_w2.TIF",0.665998,0.974013,0.246943,0.0245771,0.885868,0.00342957,0.834342,0.986946,0.606153,0.236109,0.943158,0.0280348,0.00787137,0.425144,-2.60897,-2.84767,0.286274,0.505512,"23","10"
4,"SIMCEPImages_D06_C23_F10_s16_w1.TIF","SIMCEPImages_D06_C23_F10_s16_w2.TIF",0.681137,0.975021,0.28765,0.0472126,0.891649,-0.0172903,0.864266,0.988564,0.679925,0.362315,0.952644,0.0993467,0.00780454,0.426806,-2.71941,-2.9424,0.288946,0.512186,"23","10"
4,"SIMCEPImages_D06_C23_F10_s15_w1.TIF","SIMCEPImages_D06_C23_F10_s15_w2.TIF",0.668812,0.97408,0.232026,-0.0275819,0.888264,-0.0258518,0.839166,0.987108,0.616765,0.24789,0.945153,0.0963239,0.00778404,0.420987,-2.82956,-3.01902,0.290936,0.528695,"23","10"
4,"SIMCEPImages_D06_C23_F10_s10_w1.TIF","SIMCEPImages_D06_C23_F10_s10_w2.TIF",0.690847,0.976529,0.278675,0.0062402,0.896436,-0.000935989,0.848456,0.987629,0.638178,0.286494,0.947726,-0.00360266,0.00822178,0.41589,-2.66205,-2.89142,0.28249,0.501811,"23","10"
6,"SIMCEPImages_D06_C23_F10_s25_w1.TIF","SIMCEPImages_D06_C23_F10_s25_w2.TIF",0.666524,0.973077,0.243079,-0.00765506,0.885864,0.0304375,0.839733,0.987139,0.607953,0.216704,0.945333,-0.0168969,0.00745284,0.423654,-2.64017,-2.96094,0.289732,0.520747,"23","10"
5,"SIMCEPImages_D06_C23_F10_s13_w1.TIF","SIMCEPImages_D06_C23_F10_s13_w2.TIF",0.673049,0.974364,0.248128,-0.00528883,0.888865,-0.0239073,0.835748,0.986949,0.594952,0.176472,0.944475,0.0649914,0.00766809,0.421163,-2.53753,-2.87434,0.289217,0.520556,"23","10"
5,"SIMCEPImages_D06_C23_F10_s23_w1.TIF","SIMCEPImages_D06_C23_F10_s23_w2.TIF",0.671323,0.975841,0.230521,-0.00136774,0.891624,0.0622458,0.863103,0.988956,0.675715,0.351237,0.953303,0.0628859,0.00790101,0.42205,-2.72971,-3.02585,0.286047,0.498287,"23","10"
4,"SIMCEPImages_D06_C23_F10_s12_w1.TIF","SIMCEPImages_D06_C23_F10_s12_w2.TIF",0.665542,0.975324,0.22908,0.0206355,0.889301,-0.0114668,0.854365,0.988501,0.652589,0.297865,0.950633,0.0246353,0.00836042,0.425194,-2.76072,-3.04726,0.286781,0.509712,"23","10"
7,"SIMCEPImages_D06_C23_F10_s17_w1.TIF","SIMCEPImages_D06_C23_F10_s17_w2.TIF",0.685872,0.975461,0.286978,0.0189428,0.892663,-0.015642,0.836578,0.986904,0.611594,0.241496,0.94373,0.01398,0.00797081,0.419518,-2.66155,-2.83792,0.285147,0.518253,"23","10"
4,"SIMCEPImages_D06_C23_F10_s08_w1.TIF","SIMCEPImages_D06_C23_F10_s08_w2.TIF",0.676116,0.976125,0.231074,-0.0128426,0.89373,0.00241058,0.841922,0.987203,0.619914,0.255964,0.946037,0.0819649,0.00826127,0.409767,-2.81637,-2.91831,0.29011,0.526196,"23","10"
0,"SIMCEPImages_D07_C27_F10_s05_w1.TIF","SIMCEPImages_D07_C27_F10_s05_w2.TIF",0.672232,0.974128,0.262439,-0.00572988,0.886718,0.0310542,0.829744,0.98629,0.598787,0.231281,0.941304,0.0571878,0.00771542,0.410535,-2.60833,-2.92622,0.312972,0.564846,"27","10"
9,"SIMCEPImages_D07_C27_F10_s07_w1.TIF","SIMCEPImages_D07_C27_F10_s07_w2.TIF",0.656334,0.97337,0.214502,0.00209474,0.884072,0.0558842,0.839948,0.987349,0.610759,0.218936,0.945742,0.0302533,0.00803601,0.417984,-2.63413,-2.92426,0.304009,0.56542,"27","10"
2,"SIMCEPImages_D07_C27_F10_s08_w1.TIF","SIMCEPImages_D07_C27_F10_s08_w2.TIF",0.669881,0.97489,0.231922,-0.0245521,0.890378,-0.0229052,0.847362,0.987295,0.630291,0.229748,0.947494,-0.065174,0.00829008,0.396137,-2.70654,-2.97288,0.304822,0.558567,"27","10"
3,"SIMCEPImages_D07_C27_F10_s06_w1.TIF","SIMCEPImages_D07_C27_F10_s06_w2.TIF",0.673848,0.974502,0.247116,-0.0138819,0.889164,-0.00643985,0.841143,0.987103,0.611441,0.189776,0.945383,-0.0164908,0.00829167,0.406857,-2.67655,-2.89587,0.307998,0.564637,"27","10"
18,"SIMCEPImages_D07_C27_F10_s04_w1.TIF","SIMCEPImages_D07_C27_F10_s04_w2.TIF",0.674252,0.974544,0.25301,0.0603463,0.891122,0.0357759,0.847667,0.988366,0.627505,0.258773,0.949294,0.0251652,0.00762324,0.411505,-2.9033,-3.14432,0.310611,0.541274,"27","10"
16,"SIMCEPImages_D07_C27_F10_s01_w1.TIF","SIMCEPImages_D07_C27_F10_s01_w2.TIF",0.673526,0.974026,0.254019,-0.00913416,0.888325,-0.023697,0.840025,0.987086,0.618296,0.237635,0.944964,-0.0383036,0.00798235,0.403463,-2.68802,-2.95352,0.311637,0.572814,"27","10"
4,"SIMCEPImages_D07_C27_F10_s02_w1.TIF","SIMCEPImages_D07_C27_F10_s02_w2.TIF",0.653743,0.973181,0.210738,0.00328875,0.88302,-0.0484804,0.838224,0.986861,0.619123,0.226974,0.943767,-0.0373703,0.0081765,0.412429,-2.56909,-2.81218,0.307029,0.548058,"27","10"
1,"SIMCEPImages_D07_C27_F10_s03_w1.TIF","SIMCEPImages_D07_C27_F10_s03_w2.TIF",0.673863,0.974033,0.273118,0.0226033,0.887005,0.0256539,0.840676,0.98678,0.629826,0.292088,0.944511,0.107064,0.00772027,0.406428,-2.61376,-2.92627,0.310419,0.564822,"27","10"
4,"SIMCEPImages_D07_C27_F10_s19_w1.TIF","SIMCEPImages_D07_C27_F10_s19_w2.TIF",0.692599,0.97648,0.292729,0.0607799,0.896909,0.0495,0.838226,0.98683,0.61681,0.252515,0.944555,0.0158338,0.00816618,0.403538,-2.81211,-3.0377,0.308798,0.59021,"27","10"
6,"SIMCEPImages_D07_C27_F10_s25_w1.TIF","SIMCEPImages_D07_C27_F10_s25_w2.TIF",0.669934,0.974915,0.227889,-0.0494419,0.889967,-0.000198803,0.834338,0.987132,0.598457,0.201024,0.94442,0.0227951,0.00804975,0.40051,-2.79646,-3.12849,0.305642,0.558522,"27","10"
8,"SIMCEPImages_D07_C27_F10_s13_w1.TIF","SIMCEPImages_D07_C27_F10_s13_w2.TIF",0.657088,0.972526,0.229334,-0.0115751,0.881883,-0.00425936,0.834055,0.98643,0.606595,0.206753,0.942301,-0.00834505,0.00790887,0.405709,-2.53319,-2.85194,0.303776,0.561656,"27","10"
3,"SIMCEPImages_D07_C27_F10_s18_w1.TIF","SIMCEPImages_D07_C27_F10_s18_w2.TIF",0.67553,0.974783,0.266261,0.0508444,0.889698,-0.00100329,0.845053,0.987336,0.629865,0.268966,0.946552,0.00581173,0.00779386,0.416848,-2.54612,-2.75336,0.303988,0.529027,"27","10"
0,"SIMCEPImages_D07_C27_F10_s09_w1.TIF","SIMCEPImages_D07_C27_F10_s09_w2.TIF",0.665504,0.974111,0.250826,0.0296489,0.887048,-0.0199604,0.852037,0.987986,0.650679,0.298983,0.949141,-0.0291839,0.0079701,0.418543,-2.53396,-2.85486,0.29985,0.532221,"27","10"
3,"SIMCEPImages_D07_C27_F10_s14_w1.TIF","SIMCEPImages_D07_C27_F10_s14_w2.TIF",0.671109,0.975131,0.261931,0.0992368,0.89026,-0.0486363,0.859332,0.988483,0.660454,0.320306,0.952121,0.0150785,0.00814717,0.40997,-2.8836,-3.03209,0.307521,0.547552,"27","10"
1,"SIMCEPImages_D07_C27_F10_s11_w1.TIF","SIMCEPImages_D07_C27_F10_s11_w2.TIF",0.685676,0.976548,0.260878,0.0391422,0.896423,0.014652,0.859591,0.988372,0.6644,0.330144,0.951675,0.149948,0.00805631,0.418191,-2.7315,-2.95793,0.307243,0.532032,"27","10"
20,"SIMCEPImages_D07_C27_F10_s20_w1.TIF","SIMCEPImages_D07_C27_F10_s20_w2.TIF",0.681041,0.976018,0.242835,-0.0247588,0.894649,-0.0547547,0.830421,0.986565,0.594444,0.198698,0.942493,0.00193899,0.00798229,0.409371,-2.76957,-2.99249,0.310585,0.559139,"27","10"
1,"SIMCEPImages_D07_C27_F10_s24_w1.TIF","SIMCEPImages_D07_C27_F10_s24_w2.TIF",0.664674,0.973936,0.241247,0.0235384,0.886178,-0.0255882,0.844027,0.987435,0.61912,0.203528,0.946868,-0.0613455,0.00796444,0.405668,-2.71297,-3.02565,0.310703,0.565486,"27","10"
5,"SIMCEPImages_D07_C27_F10_s21_w1.TIF","SIMCEPImages_D07_C27_F10_s21_w2.TIF",0.671771,0.974736,0.259069,0.0618752,0.888288,-0.0276838,0.859622,0.988018,0.667197,0.314127,0.950361,-0.0137517,0.00862687,0.421035,-2.61739,-2.87103,0.303424,0.548046,"27","10"
4,"SIMCEPImages_D07_C27_F10_s17_w1.TIF","SIMCEPImages_D07_C27_F10_s17_w2.TIF",0.678899,0.974683,0.271655,0.0833492,0.891768,0.0502808,0.85441,0.987966,0.654657,0.336483,0.94972,0.0886975,0.00791788,0.410768,-2.77204,-2.90656,0.306132,0.5584,"27","10"
3,"SIMCEPImages_D07_C27_F10_s10_w1.TIF","SIMCEPImages_D07_C27_F10_s10_w2.TIF",0.681281,0.974753,0.265982,-0.0107239,0.891846,-0.0100827,0.84173,0.986961,0.616761,0.228758,0.945509,-0.0406265,0.00800368,0.40491,-2.68693,-2.90142,0.305895,0.558454,"27","10"
4,"SIMCEPImages_D07_C27_F10_s22_w1.TIF","SIMCEPImages_D07_C27_F10_s22_w2.TIF",0.680879,0.975126,0.280475,0.0786143,0.892508,0.00368606,0.859769,0.988523,0.663882,0.324636,0.952122,0.0418041,0.00811349,0.41911,-2.77828,-2.96301,0.307635,0.54298,"27","10"
0,"SIMCEPImages_D07_C27_F10_s23_w1.TIF","SIMCEPImages_D07_C27_F10_s23_w2.TIF",0.668728,0.973456,0.249724,-0.0247551,0.886319,-0.00803835,0.817292,0.985613,0.563015,0.123989,0.937688,-0.0915906,0.00776114,0.404591,-2.62844,-2.85481,0.312647,0.566314,"27","10"
4,"SIMCEPImages_D07_C27_F10_s16_w1.TIF","SIMCEPImages_D07_C27_F10_s16_w2.TIF",0.668492,0.974305,0.231521,0.0365761,0.888713,0.053908,0.84291,0.987042,0.63346,0.307454,0.945487,0.0926717,0.00817801,0.398592,-2.67417,-2.91627,0.306112,0.545549,"27","10"
5,"SIMCEPImages_D07_C27_F10_s15_w1.TIF","SIMCEPImages_D07_C27_F10_s15_w2.TIF",0.65876,0.973775,0.238559,0.0316992,0.882933,-0.0517235,0.837683,0.986645,0.623278,0.266691,0.943129,-0.0486838,0.00831161,0.413488,-2.51126,-2.7678,0.303327,0.558318,"27","10"
4,"SIMCEPImages_D07_C27_F10_s12_w1.TIF","SIMCEPImages_D07_C27_F10_s12_w2.TIF",0.685678,0.975279,0.277567,-0.0185619,0.893901,-0.0402607,0.832273,0.98714,0.597588,0.205351,0.943494,-0.0679285,0.0080487,0.410798,-2.8063,-3.04965,0.307016,0.545068,"27","10"
5,"SIMCEPImages_D08_C31_F10_s07_w1.TIF","SIMCEPImages_D08_C31_F10_s07_w2.TIF",0.664412,0.973567,0.237354,0.0197978,0.885694,-0.0350761,0.84662,0.987357,0.642086,0.295879,0.947064,0.0243068,0.00795425,0.392653,-2.65899,-2.94459,0.325368,0.608276,"31","10"
0,"SIMCEPImages_D08_C31_F10_s01_w1.TIF","SIMCEPImages_D08_C31_F10_s01_w2.TIF",0.678759,0.975519,0.27505,0.0369005,0.891447,0.0173935,0.846621,0.987387,0.630318,0.256075,0.946841,-0.00343011,0.00857083,0.409533,-2.65248,-2.90088,0.32308,0.572095,"31","10"
0,"SIMCEPImages_D08_C31_F10_s11_w1.TIF","SIMCEPImages_D08_C31_F10_s11_w2.TIF",0.67277,0.974555,0.253814,-0.00567438,0.889101,-0.0476932,0.828718,0.986245,0.586696,0.173373,0.941455,-0.0209362,0.00808751,0.392322,-2.62164,-2.85011,0.329497,0.602198,"31","10"
13,"SIMCEPImages_D08_C31_F10_s08_w1.TIF","SIMCEPImages_D08_C31_F10_s08_w2.TIF",0.655504,0.974283,0.204189,-0.0309133,0.885203,0.0523034,0.837417,0.986728,0.625377,0.301678,0.944098,0.188081,0.00816225,0.385293,-2.77015,-3.00842,0.331942,0.611315,"31","10"
5,"SIMCEPImages_D08_C31_F10_s06_w1.TIF","SIMCEPImages_D08_C31_F10_s06_w2.TIF",0.662195,0.974439,0.226498,0.00161632,0.886146,0.0485029,0.84886,0.987809,0.637976,0.276185,0.948205,0.0227787,0.00799322,0.397639,-2.62229,-2.9921,0.325347,0.609586,"31","10"
19,"SIMCEPImages_D08_C31_F10_s02_w1.TIF","SIMCEPImages_D08_C31_F10_s02_w2.TIF",0.673373,0.974737,0.273258,0.0345672,0.887293,-0.0253144,0.832242,0.98614,0.613709,0.261361,0.94156,-0.0265179,0.00816442,0.384051,-2.56162,-2.89441,0.327356,0.599925,"31","10"
22,"SIMCEPImages_D08_C31_F10_s10_w1.TIF","SIMCEPImages_D08_C31_F10_s10_w2.TIF",0.65508,0.972895,0.226268,-0.0498186,0.880969,0.0576112,0.827315,0.986262,0.597452,0.262528,0.940646,0.136287,0.00815857,0.401426,-2.55631,-2.83149,0.325158,0.594725,"31","10"
2,"SIMCEPImages_D08_C31_F10_s09_w1.TIF","SIMCEPImages_D08_C31_F10_s09_w2.TIF",0.664746,0.974201,0.241743,0.047565,0.887744,0.0322653,0.854194,0.988309,0.64699,0.306983,0.950425,0.0821118,0.00837697,0.407693,-2.76065,-3.01605,0.32565,0.602826,"31","10"
5,"SIMCEPImages_D08_C31_F10_s05_w1.TIF","SIMCEPImages_D08_C31_F10_s05_w2.TIF",0.679009,0.975077,0.250733,-0.0277778,0.892254,0.00499904,0.851728,0.987778,0.643889,0.301509,0.949002,0.0428774,0.00802147,0.395813,-2.71385,-2.94396,0.325708,0.59954,"31","10"
3,"SIMCEPImages_D08_C31_F10_s03_w1.TIF","SIMCEPImages_D08_C31_F10_s03_w2.TIF",0.687058,0.975112,0.300212,0.0976861,0.892447,-0.0171086,0.837217,0.986417,0.619083,0.260769,0.943464,0.0181804,0.00815434,0.389724,-2.67392,-2.92175,0.325863,0.61194,"31","10"
3,"SIMCEPImages_D08_C31_F10_s04_w1.TIF","SIMCEPImages_D08_C31_F10_s04_w2.TIF",0.658338,0.973245,0.229035,0.00208783,0.883714,0.0124356,0.84337,0.987054,0.630144,0.269104,0.945779,-0.0321397,0.00809214,0.396811,-2.67753,-2.95015,0.326415,0.608776,"31","10"
15,"SIMCEPImages_D08_C31_F10_s24_w1.TIF","SIMCEPImages_D08_C31_F10_s24_w2.TIF",0.663644,0.973306,0.242692,-0.0414426,0.884202,0.0229086,0.827431,0.985962,0.593424,0.221249,0.940326,0.0123147,0.00788233,0.395737,-2.62212,-2.84768,0.332145,0.614125,"31","10"
0,"SIMCEPImages_D08_C31_F10_s21_w1.TIF","SIMCEPImages_D08_C31_F10_s21_w2.TIF",0.663895,0.974247,0.229402,0.0150286,0.887584,-0.0340264,0.838301,0.986882,0.613517,0.232107,0.944509,-0.0501559,0.00830529,0.386136,-2.67492,-2.90347,0.325675,0.612294,"31","10"
2,"SIMCEPImages_D08_C31_F10_s15_w1.TIF","SIMCEPImages_D08_C31_F10_s15_w2.TIF",0.667255,0.974874,0.240461,-0.0369761,0.88741,-0.0272114,0.813603,0.984841,0.568012,0.151094,0.935269,-0.0411408,0.00842169,0.384466,-2.61198,-2.82343,0.329391,0.628058,"31","10"
4,"SIMCEPImages_D08_C31_F10_s20_w1.TIF","SIMCEPImages_D08_C31_F10_s20_w2.TIF",0.667714,0.974358,0.24148,-0.000462842,0.887141,0.0759654,0.840128,0.987121,0.6325,0.310589,0.945022,0.0672602,0.00783123,0.392432,-2.61435,-2.91459,0.328859,0.613383,"31","10"
16,"SIMCEPImages_D08_C31_F10_s14_w1.TIF","SIMCEPImages_D08_C31_F10_s14_w2.TIF",0.658319,0.973772,0.219659,-0.0269145,0.884384,0.0481962,0.823798,0.985617,0.594985,0.234732,0.939078,0.0708139,0.00805532,0.383191,-2.61816,-2.91361,0.331691,0.642557,"31","10"
4,"SIMCEPImages_D08_C31_F10_s16_w1.TIF","SIMCEPImages_D08_C31_F10_s16_w2.TIF",0.655118,0.973582,0.211731,-0.0317362,0.884964,-0.00529145,0.833068,0.986531,0.591712,0.174389,0.943315,-0.0790617,0.00774448,0.379911,-2.62282,-2.88998,0.325138,0.636988,"31","10"
1,"SIMCEPImages_D08_C31_F10_s18_w1.TIF","SIMCEPImages_D08_C31_F10_s18_w2.TIF",0.676203,0.974871,0.2678,0.00985928,0.88983,-0.0599968,0.829548,0.986314,0.595055,0.182739,0.941302,-0.0931489,0.00840302,0.396165,-2.6254,-2.84265,0.325761,0.593721,"31","10"
3,"SIMCEPImages_D08_C31_F10_s25_w1.TIF","SIMCEPImages_D08_C31_F10_s25_w2.TIF",0.670673,0.973813,0.255031,0.0287664,0.888076,-0.0621167,0.835878,0.986813,0.602864,0.211107,0.944254,-0.0997158,0.00820044,0.400903,-2.66975,-2.94127,0.324547,0.592091,"31","10"
5,"SIMCEPImages_D08_C31_F10_s13_w1.TIF","SIMCEPImages_D08_C31_F10_s13_w2.TIF",0.683444,0.975911,0.264884,-0.00215478,0.893732,0.0270717,0.842842,0.987401,0.624657,0.26722,0.946603,-0.00702231,0.00792379,0.396263,-2.6852,-3.00391,0.323644,0.59405,"31","10"
0,"SIMCEPImages_D08_C31_F10_s17_w1.TIF","SIMCEPImages_D08_C31_F10_s17_w2.TIF",0.682508,0.97575,0.321803,0.148891,0.890963,0.0535614,0.866696,0.988705,0.691853,0.415408,0.953257,0.132001,0.00872856,0.411891,-2.60687,-2.88549,0.321138,0.580419,"31","10"
11,"SIMCEPImages_D08_C31_F10_s23_w1.TIF","SIMCEPImages_D08_C31_F10_s23_w2.TIF",0.679615,0.975315,0.247409,-0.0133702,0.892508,0.0212911,0.847566,0.988098,0.637807,0.281169,0.948631,0.0876534,0.00796832,0.387889,-2.83712,-3.07162,0.333837,0.615911,"31","10"
4,"SIMCEPImages_D08_C31_F10_s19_w1.TIF","SIMCEPImages_D08_C31_F10_s19_w2.TIF",0.659992,0.972814,0.229822,-0.0498027,0.882443,-0.0304185,0.830289,0.986325,0.60105,0.211991,0.941004,-0.0665199,0.0080684,0.392542,-2.51608,-2.78994,0.326124,0.603172,"31","10"
3,"SIMCEPImages_D08_C31_F10_s22_w1.TIF","SIMCEPImages_D08_C31_F10_s22_w2.TIF",0.68342,0.974988,0.28418,0.0419294,0.892586,0.043016,0.836556,0.986641,0.613487,0.253435,0.943592,0.0038622,0.00790872,0.397312,-2.69297,-2.9016,0.325454,0.58874,"31","10"
2,"SIMCEPImages_D08_C31_F10_s12_w1.TIF","SIMCEPImages_D08_C31_F10_s12_w2.TIF",0.663547,0.974144,0.25238,0.0243228,0.884976,-0.00116316,0.852681,0.987505,0.656307,0.31199,0.948417,-0.0321492,0.00830964,0.392558,-2.64695,-2.89927,0.324127,0.592616,"31","10"
19,"SIMCEPImages_D09_C35_F10_s04_w1.TIF","SIMCEPImages_D09_C35_F10_s04_w2.TIF",0.665795,0.973306,0.23371,-0.0375172,0.88516,0.0471345,0.824121,0.985457,0.585938,0.205956,0.938776,0.0684473,0.00808882,0.384174,-2.52917,-2.83762,0.343736,0.649748,"35","10"
13,"SIMCEPImages_D09_C35_F10_s20_w1.TIF","SIMCEPImages_D09_C35_F10_s20_w2.TIF",0.667894,0.973958,0.2652,0.0310865,0.886618,0.00390925,0.843327,0.987418,0.622412,0.241925,0.946506,-0.0252695,0.00796717,0.38276,-2.65491,-2.99888,0.346954,0.640433,"35","10"
12,"SIMCEPImages_D09_C35_F10_s19_w1.TIF","SIMCEPImages_D09_C35_F10_s19_w2.TIF",0.658125,0.973008,0.227896,-0.0337963,0.883021,-0.0417579,0.822309,0.985161,0.582839,0.18084,0.938133,-0.0953489,0.00790891,0.379638,-2.5498,-2.82004,0.348659,0.65275,"35","10"
8,"SIMCEPImages_D09_C35_F10_s15_w1.TIF","SIMCEPImages_D09_C35_F10_s15_w2.TIF",0.66254,0.973696,0.211154,-0.0207682,0.886257,-0.00868306,0.835011,0.986297,0.604954,0.215402,0.942952,-0.0720454,0.00813013,0.388459,-2.53598,-2.83856,0.338113,0.628632,"35","10"
6,"SIMCEPImages_D09_C35_F10_s08_w1.TIF","SIMCEPImages_D09_C35_F10_s08_w2.TIF",0.654045,0.973302,0.213809,-0.0242561,0.883033,0.0549942,0.831319,0.986007,0.610249,0.269029,0.941447,-0.0109843,0.00815045,0.387918,-2.55551,-2.84687,0.339015,0.64648,"35","10"
14,"SIMCEPImages_D09_C35_F10_s05_w1.TIF","SIMCEPImages_D09_C35_F10_s05_w2.TIF",0.659863,0.973243,0.229401,-0.017416,0.884224,0.0130078,0.843998,0.987702,0.638748,0.341011,0.946601,0.085668,0.00797943,0.384943,-2.66976,-2.91848,0.349292,0.657534,"35","10"
15,"SIMCEPImages_D09_C35_F10_s07_w1.TIF","SIMCEPImages_D09_C35_F10_s07_w2.TIF",0.661393,0.974012,0.231305,-0.0180366,0.884958,0.072368,0.821885,0.985654,0.577092,0.208911,0.938961,0.0743476,0.00796835,0.368675,-2.57664,-2.85961,0.346513,0.664607,"35","10"
14,"SIMCEPImages_D09_C35_F10_s24_w1.TIF","SIMCEPImages_D09_C35_F10_s24_w2.TIF",0.662107,0.974379,0.221323,-0.000195153,0.88756,0.0511283,0.841737,0.987133,0.625755,0.281645,0.945754,0.15724,0.008149,0.377607,-2.72449,-2.96521,0.345473,0.643693,"35","10"
13,"SIMCEPImages_D09_C35_F10_s16_w1.TIF","SIMCEPImages_D09_C35_F10_s16_w2.TIF",0.655236,0.973503,0.215945,-0.02166,0.883402,-0.0191066,0.819617,0.985054,0.58567,0.212232,0.936975,-0.0235381,0.008266,0.377552,-2.59355,-2.82359,0.347153,0.663498,"35","10"
24,"SIMCEPImages_D09_C35_F10_s22_w1.TIF","SIMCEPImages_D09_C35_F10_s22_w2.TIF",0.675448,0.975173,0.267463,0.0606164,0.889715,-0.0116963,0.836676,0.986201,0.622676,0.280085,0.942517,0.0368275,0.00867725,0.378402,-2.59982,-2.87317,0.342188,0.649298,"35","10"
4,"SIMCEPImages_D09_C35_F10_s06_w1.TIF","SIMCEPImages_D09_C35_F10_s06_w2.TIF",0.668214,0.975136,0.255766,0.0584949,0.888571,-0.0282896,0.852863,0.987846,0.65622,0.332106,0.949015,0.00889095,0.00821008,0.394079,-2.64065,-2.90489,0.339755,0.620409,"35","10"
1,"SIMCEPImages_D09_C35_F10_s11_w1.TIF","SIMCEPImages_D09_C35_F10_s11_w2.TIF",0.673558,0.973899,0.260304,-0.0132848,0.886857,-0.00169612,0.831045,0.985996,0.60682,0.226028,0.940947,-0.0964684,0.00785328,0.390845,-2.52424,-2.82329,0.341983,0.631972,"35","10"
13,"SIMCEPImages_D09_C35_F10_s23_w1.TIF","SIMCEPImages_D09_C35_F10_s23_w2.TIF",0.679012,0.975573,0.263759,0.0295837,0.892514,0.0441392,0.835275,0.986728,0.615909,0.269394,0.943727,0.0734515,0.00821885,0.370996,-2.7678,-3.00287,0.348435,0.667025,"35","10"
9,"SIMCEPImages_D09_C35_F10_s21_w1.TIF","SIMCEPImages_D09_C35_F10_s21_w2.TIF",0.678023,0.97518,0.260096,0.0427162,0.891807,0.0183231,0.849005,0.987515,0.640513,0.285417,0.947988,0.0946694,0.00782729,0.386989,-2.71354,-2.96683,0.351036,0.652083,"35","10"
15,"SIMCEPImages_D09_C35_F10_s18_w1.TIF","SIMCEPImages_D09_C35_F10_s18_w2.TIF",0.674696,0.975279,0.257803,0.0379086,0.889898,0.0289392,0.854241,0.988078,0.655142,0.336758,0.949851,0.0380694,0.00797476,0.382682,-2.67381,-2.95795,0.348515,0.656816,"35","10"
15,"SIMCEPImages_D09_C35_F10_s12_w1.TIF","SIMCEPImages_D09_C35_F10_s12_w2.TIF",0.661024,0.973396,0.230624,0.00240378,0.884452,-0.0242778,0.834363,0.986376,0.615828,0.28049,0.942522,0.0479815,0.00820274,0.37735,-2.62055,-2.87002,0.346075,0.663769,"35","10"
